auxcosp,descr,unidad,grupplat
72.2210348,SALMONE COTTO AL FORNO,ORDEN,A17
186.0,R***,PIEZA,M3
0.17136,MASA MADRE DESHIDRATADA,GR,M0
0.0371297,SALSA PARA PIZZA,GR,AY
0.0317702,SALSA PARA PIZZA,GR,M0
61.5930087,PIZZA FICHI E PROSCIUTTO,ORDEN,A19
0.03268,PAPAS CUBO AL ROMERO,GR,AY
0.03268,PAPAS CUBO AL ROMERO,GR,MH
0.0750632,MERMELADA DE JITOMATE VERDE,GR,AY
0.0750632,MERMELADA DE JITOMATE VERDE,GR,MH
0.1965,RELLENO DE SALMON Y RICOTTA,GR,AY
0.1965,RELLENO DE SALMON Y RICOTTA,GR,MH
16.4257798,RAVIOLES DE SALMON Y RICOTTA,PIEZA,AY
0.1479172,SALSA DE CALABAZA Y HIERBABUEN,GR,AY
0.1479172,SALSA DE CALABAZA Y HIERBABUEN,GR,MH
16.4257798,RAVIOLES DE SALMON Y RICOTTA,PIEZA,MH
46.0092215,TORTELLI DI SALMONE E FINOCCHI,ORDEN,A5
37.6190113,GLI AFFETTATI,ORDEN,A11
43.0496404,I FORMAGGI,ORDEN,A11
9.5211223,RAVIOLES DE RICOTTA Y TRUFA PR,PIEZA,MH
178.08,RIB EYE 600,PIEZA,M3
0.191,FILETE DE CAZON,GR,MH
73.8604634,ROSCA DE REYES,PIEZA,AY
0.0922656,ALMEJA BLANCA,GR,M5
98.3849949,NAVIDAD 2018 1,ORDEN,A83
122.7194543,NAVIDAD 2018 2,ORDEN,A83
85.5451476,NAVIDAD 2018 3,ORDEN,A83
129.7000609,NAVIDAD 2018 4,ORDEN,A83
109.588612,NAVIDAD 2018 5,ORDEN,A83
82.0275886,NAVIDAD 2018 6,ORDEN,A83
0.0988877,GUANCIALE,GR,MH
11.9160933,BASE DE SOPA DE PASTA Y ALUBIA,ORDEN,MH
3.7013593,PAN DE SEMILLAS,PIEZA,MH
0.3054577,FILETE DE BACALAO,GR,M5
2.7709072,CYNAR,COPA,B11
34.4696067,SHAKERATO BAILEYS,COPA,B14
40.9859471,SHAKERATO FRANGELICO,COPA,B14
18.5151135,AFFOGATO TOSCALIA,ORDEN,B16
441.4000125,RECIOTO CAMPOREALE,BOTELLA,V18
2.0480361,HOJALDRAS PRODUCCION,PIEZA,MH
2.0480361,HOJALDRAS,PIEZA,A34
3.29,TE BILBO,PIEZA,M8
69.1931823,RISOTTO MAR Y TIERRA,ORDEN,A5
0.425,VITESE GRILLO,ML,"M"""
4e-07,CYNAR,ML,MR
0.3,VITESSE NERO D'AVOLA,ML,M!
0.2505747,TAVERA ANTIGUOS,ML,M!
0.0296516,SALSA DE HABANERO,GR,AS
0.2376645,PESCADO CAPEADO,GR,AS
0.0300012,SALSA DE VINO TINTO CIBONO,GR,AS
15.4917402,TACOS DE PESCADO,ORDEN,AS
37.990533,ROAST BEEF CON PURE DE CAMOTE,ORDEN,AS
0.02,HIGADOS DE POLLO,GR,M3
0.4240095,2 KM,ML,M!
0.252,ORIGINE ROSE,ML,M$
0.28138,ATANCE BOBAL,ML,M!
318.007125,2 KILOMETROS,BOTELLA,V16
63.601425,2 KILOMETROS COPA,COPA,V16
189.0,ORIGINE ROSE IGP,BOTELLA,V16
37.8,ORIGINE ROSE COPA,COPA,V16
282.24,CALIXA SHIRAZ,BOTELLA,V11
56.448,CALIXA SHIRAZ COPA,COPA,V11
225.0,VITESE DOC,BOTELLA,V16
45.0,VITESE COPA,COPA,V16
22.3822696,RAVIOLES BOSCAIOLA,ORDEN,A5
28.9171225,FARRUQUITO,COPA,B14
110.1775382,PIZZA DE SALMI DE JABALI,ORDEN,A5
0.0258008,PATE DE HIGADO,GR,AS
3.1742656,PAY DE RICOTTA,PIEZA,AS
0.0674074,CANTUCCI ALMENDRA Y NARANJA,GR,AY
13.5110091,SPAGHETTI BOLOGNESA KIDS,ORDEN,A24
50.6528465,LECHUGA Y FRUTA NAV P/LLEVAR,ORDEN,A82
0.1117073,PIERNA MIEL Y BOURBON SUBRECE,GR,AS
73.5842307,ENSALDA GIRASOL NAV P/LLEVAR,ORDEN,A82
0.05,CIRUELA,GR,M2
117.7525885,LGO OPORTO TAYLOR,COPA,B191
43.0525885,LGO OPORTO FERREIRA,COPA,B191
35.8837915,LGO TIO PEPE,COPA,B191
34.2245507,LGO APEROL,COPA,B191
72.6922525,LGO GRAND MARNIER,COPA,B191
34.8778607,LGO CAMPARI,COPA,B191
24.2434607,LGO CINZANO ROSSO,COPA,B191
4.1542637,LGO CINZANO BIANCO,COPA,B191
4.1542637,LGO CINZANO EXTRA DRY,COPA,B191
4.1542997,LGO CYNAR,COPA,B191
38.3893915,LGO AMARO,COPA,B191
41.6705305,LGO FRANGELICO,COPA,B191
39.4220629,LGO ANCHO REYES,COPA,B191
34.8511045,LGO BAILEYS,COPA,B191
36.6388544,LGO SAMBUCA NERO,COPA,B191
32.6462834,LGO SAMBUCA BIANCO,COPA,B191
50.2938175,LGO AMARETTO,COPA,B191
38.6762834,LGO LAS CADENAS,COPA,B191
25.4627804,LGO CHINCHON CAMP,COPA,B191
48.7429915,LGO LICOR 43,COPA,B191
32.6593885,LGO LIMONCELLO,COPA,B191
75.4226804,LGO STREGA,COPA,B191
40.2353584,LGO ESPOLON BLANCO,COPA,B191
223.3949614,LGO DON JULIO 1942,COPA,B191
88.7192224,LGO DON JULIO 70,COPA,B191
90.5603614,LGO DON JULIO AÑEJO,COPA,B191
77.1799354,LGO DON JULIO CLARO,COPA,B191
57.8942224,LGO DON JULIO REPOSADO,COPA,B191
51.3401614,LGO DON JULIO BCO,COPA,B191
249.0605584,LGO RESERVA FAMILIA,COPA,B191
66.8620744,LGO 1800 AÑEJO,COPA,B191
63.8689354,LGO HERRADURA REP,COPA,B191
37.5894034,LGO TRADICIONAL,COPA,B191
53.8043614,LGO HERRADURA BCO,COPA,B191
50.8733296,LGO UNION JOVEN,COPA,B191
73.4526196,LGO UNION VIEJO,COPA,B191
202.8882166,LGO DANZANTES AÑEJO,COPA,B191
152.5710166,LGO DANZANTES REP,COPA,B191
90.9522196,LGO DANZANTES JOVEN,COPA,B191
34.7017429,LGO APPLETON STATE,COPA,B191
43.3921429,LGO APPLETON RESERVE,COPA,B191
69.2389369,LGO APPLETON 12,COPA,B191
273.0574459,LGO ZACAPA X.O.,COPA,B191
86.5261369,LGO ZACAPA 23,COPA,B191
56.7013429,LGO ZACAPA AMBAR,COPA,B191
9.9782569,LGO CAPTAIN SPICED,COPA,B191
24.9373369,LGO CAPTAIN WHITE,COPA,B191
23.3233399,LGO BACARDI BLANCO,COPA,B191
41.7781369,LGO FLOR DE CAÑA 7,COPA,B191
42.0889429,LGO HAVANA 7,COPA,B191
42.1381369,LGO MATUSALEM GRAN RVA,COPA,B191
29.1157399,LGO MATUSALEM CLASICO,COPA,B191
26.5609369,LGO MATUSALEM PLATINO,COPA,B191
35.1371772,LGO JW RED,COPA,B191
78.1297399,LGO JW BLACK,COPA,B191
95.8177369,LGO JW DOUBLE BLACK,COPA,B191
120.1510009,LGO JW GREEN,COPA,B191
121.7641429,LGO JW GOLD,COPA,B191
206.1673399,LGO JW PLATINUM,COPA,B191
433.0813429,LGO JW BLUE,COPA,B191
101.4889429,LGO SINGLETON 12,COPA,B191
153.7921369,LGO BUCHANAN'S 18,COPA,B191
107.2189369,LGO BUCHANAN'S 15,COPA,B191
92.6329429,LGO BUCHANAN'S MASTER,COPA,B191
66.6469369,LGO BUCHANAN'S 12,COPA,B191
25.750503,LGO BLACK & WHITE,COPA,B191
9.9781399,LGO GLEN GRANT MR,COPA,B191
103.1641399,LGO GLEN GRANT 10,COPA,B191
9.9781399,LGO GLEN GRANT 12,COPA,B191
70.6093399,LGO OLD PARR 12,COPA,B191
32.8501369,LGO J&B,COPA,B191
62.3233369,LGO BULLEIT,COPA,B191
71.9436619,LGO CHIVAS 12,COPA,B191
169.9093369,LGO CHIVAS 18,COPA,B191
76.3189399,LGO GENTLEMAN JACK,COPA,B191
51.9168529,LGO JACK DANIEL'S,COPA,B191
129.5714269,LGO MACALLAN 12,COPA,B191
142.3093429,LGO MACALLAN AMBER,COPA,B191
630.4844269,LGO MACALLAN RUBY,COPA,B191
78.7728529,LGO CARLOS I,COPA,B191
9.9781579,LGO ALMA DE MAGNO,COPA,B191
30.7938529,LGO MAGNO,COPA,B191
109.7007139,LGO CARDENAL MENDOZA,COPA,B191
36.8007139,LGO TORRES 10,COPA,B191
96.9850009,LGO TORRES 20,COPA,B191
123.4771399,LGO HENNESSY VSOP,COPA,B191
90.5577139,LGO MARTELL VSOP,COPA,B191
125.6975659,LGO REMY MARTIN VSOP,COPA,B191
504.8675659,LGO REMY MARTIN X.O.,COPA,B191
64.0256399,LGO BULLDOG,COPA,B191
89.5949999,LGO TANQUERAY TEN,COPA,B191
68.4708029,LGO TANQUERAY RANGPUR,COPA,B191
47.1084029,LGO TANQUERAY,COPA,B191
90.8382869,LGO THE LONDON N°1,COPA,B191
82.8744029,LGO HENDRICK'S,COPA,B191
53.1395999,LGO BOMBAY,COPA,B191
29.0916111,LGO SKYY,COPA,B191
73.9728111,LGO CIROC,COPA,B191
53.1684111,LGO KETEL ONE,COPA,B191
26.2104051,LGO SMIRNOFF,COPA,B191
28.8948081,LGO SMIRNOFF TAM,COPA,B191
72.7404051,LGO GREY GOOSE,COPA,B191
36.0276051,LGO STOLICHNAYA,COPA,B191
32.7888111,LGO ABSOLUT AZUL,COPA,B191
34.6416051,LGO ABSOLUT CITRON,COPA,B191
0.0674074,CANTUCCI ALMENDRA Y NARANJA,GR,MH
0.833,REOLTRE CAMPOREALE,ML,M!
440.000025,ROSSO DI MONTALCINO,BOTELLA,V16
88.000005,ROSSO DI MONTALCINO COPA,COPA,V16
50.8023249,RISOTTO AL BRODO FRUTTI DI MAR,ORDEN,A5
35.8617335,FRESAS JUBILEE,ORDEN,A20
0.0516369,HUMMUS,GR,AY
0.0516369,HUMMUS,GR,MH
0.0258008,PATE DE HIGADO,GR,MH
49.1956337,PIERNA MIEL/BOURBON REST,ORDEN,A83
601.9371188,PAVO DESHUESADO PZ DE 7KG,GR,A82
0.0408918,LENTEJAS AL ROMERO SUBRECETA,GR,A82
0.1418549,ESPINACAS CON MASCARPONE SUBRE,GR,A82
52.3471909,COTECHINO PLATILLO REST,ORDEN,A83
0.22,COTECHINO,GR,M1
3.7013593,PAN DE SEMILLAS,PIEZA,AY
0.04406,ATE,GR,M0
0.3,MUÑECOS PARA ROSCA,PIEZA,M7
0.0208213,SALSA KUNG PAO,ML,MH
0.118048,ADEREZO BLUE CHEESE,GR,MH
0.0349747,SALSA XNIPEC,GR,MH
0.0279832,PICO DE GALLO CIBONO,GR,MH
0.0272435,PESTO DE CILANTRO,GR,MH
0.0654979,VINAGRETA DE MANGO,GR,A27
0.0654979,VINAGRETA DE MANGO,GR,MH
0.0627609,PESTO PARA PORCHETTA,GR,A27
0.0627609,PESTO PARA PORCHETTA,GR,MH
0.0628939,SALSA DE SEMILLAS,GR,A27
0.0628939,SALSA DE SEMILLAS,GR,MH
0.1105879,RELLENO TARTA DE MANDARINA,GR,MH
0.0984321,RELLENO TARTA DE CAFE,GR,MH
0.0690667,PURE DE CALABAZA NARANJA,GR,A27
4.1237877,GALLETAS SUAVES,PIEZA,A34
1.0316209,BOLITAS DE NUEZ,PIEZA,A34
661.464975,CASA MADERO CABERNET 750,BOTELLA,V16
201.7241625,CASA MADERO CABERNET 375,BOTELLA,V16
0.0,MONTE X NEBBIOLO,BOTELLA,V16
447.41415,MARIATINTO,BOTELLA,V16
0.5965522,MARIATINTO,ML,M!
89.48283,MARIATINTO COPA,COPA,V16
417.464086,ARCON NAVIDEÑO 2019,PIEZA,AS
0.0,FRASCO 150 GR,PIEZA,MY
0.0,CAJITA DE MADERA CHICA,PIEZA,MY
0.0,FRASCO PARA ACEITE,PIEZA,MY
0.02,ACERRIN,GR,MY
0.0,BOLSA DE CELOFAN 25X8,PIEZA,MY
0.0,DECORACION DE ARCON,PIEZA,MY
56.29,CAJITA DE MADERA MEDIANA,PIEZA,MY
94.83,CAJITA DE MADERA GRANDE,PIEZA,MY
221.0800371,CAJA ARCON NAVIDEÑO C/EMP,PIEZA,AS
417.464086,BA***,PIEZA,A5
417.464086,BASE ARCON NAVIDEÑO MEDIANO,PIEZA,A83
417.464086,BA***,PIEZA,A5
150499.5496831,TACCHINO DI NATALE REST,ORDEN,A83
0.8819533,CAS**750***,ML,M!
0.5379311,CAS**375***,ML,M!
0.50448,CAS**375***,ML,M!
0.71264,CABERNET SHIRAZ JUGUETE,ML,M!
0.8523824,GALLETAS SURTIDAS SUBRECETA,PIEZA,AS
0.0,GLASE DE SABORES,GR,M0
0.0,DECORACIÓN GALLETAS BOLSA,PIEZA,MY
10.58,DECORACION GALLETAS CAJA PBC,PIEZA,MY
0.0,POLVORON DE NARANJA,PIEZA,A5
17.3990589,CAJITA DE GALLETAS,PIEZA,A34
10.2285884,BOLSITA DE GALLETAS,PIEZA,A34
0.206,ALMENDRA FILETEADA,GR,M0
534.48,JUGUETTE CAB-SHIRAZ,BOTELLA,V16
0.0,MONTE X NEBBIOLO COPA,COPA,V16
23.4637992,PANQUE COMPLETO CIBONO,PIEZA,A34
0.818097,MASA PARA CANOLLI,PIEZA,AY
0.0412505,RELLENO PARA CANOLLI,GR,AY
9.2240122,CANOLLI,ORDEN,A5
88.3890031,PRESUPUESTOS 1,ORDEN,A5
150497.2033462,PAVO NAVIDEÑO CIBONO,ORDEN,A28
37.4493191,PIERNA AL BOURBON NAVIDEÑA,ORDEN,A28
0.084,PAPAS SARATOGA,GR,M0
0.1117073,PIERNA MIEL Y BOURBON SUBRECET,GR,MH
601.9371188,ARROTOLATO DI TACHINO SUBRECET,GR,MH
0.056,INGLESA ANGELOPOLIS,ML,M0
0.072,MAGGI ANGELOPOLIS,ML,M0
0.054,TABASCO ANGELOPOLIS,ML,M0
3009685.593921,ARROTOLATO DI NAVIDAD 2018,PIEZA,A83
893.658528,COSCHIETTA DI MAIALINO,PIEZA,A83
318.8450251,LASAGNA NAVIDEÑA 2018,PIEZA,A83
69.6859201,ENSALADA WALDORF NAVIDAD 2018,ORDEN,A83
73.5842307,ENSALDA GIRASOLES NAVIDAD 2018,PIEZA,A83
73.9662557,SELVA NEGRA NAVIDAD 2018,PIEZA,A83
134.9931951,TIRAMISU NAVIDAD 2018,PIEZA,A83
0.81,LANGOSTA,GR,M5
283.613325,CASA MADERO 750ML,BOTELLA,V7
171.5591625,CASA MADERO 375ML,COPA,V18
0.0,XXX,ORDEN,AS
0.8523824,GALLETAS SURTIDAS,PIEZA,MH
0.062,FILETE DE PESCADO,GR,M5
90.8787037,CUORE DI FILETTO GRATINATO,ORDEN,A5
0.4574911,CASA MADERO 375,ML,M!
0.0053354,TE LIMON,GR,M6
68.5573281,SPAGHETTI MEDITERRANEA,ORDEN,A15
188.349975,RICCADONNA PROSSECCO,BOTELLA,V16
197.364975,RICCADONA ASTI,BOTELLA,V16
152.331,RICCADONA RUBY,BOTELLA,V16
0.1944444,CONCETRADO DE LAVANDA,GR,M0
52.7181665,TORTELINI DE JABALI IN BRODO,ORDEN,A5
0.18,QUESO DE MONTAÑA,GR,M4
0.3758667,VELERO,ML,M!
0.5160911,RUTINI CABERNET/MALBEC,ML,M!
281.900025,VELERO,BOTELLA,V16
56.380005,VELERO COPA,COPA,V16
387.068325,RUTINI CABERNET/MALBEC,BOTELLA,V16
77.413665,RUTINI CABERNET/MALBEC COPA,COPA,V16
9.3555773,CREME BRULEE LIMON PRODUCCION,PIEZA,AY
8.7534845,RED VELVET TOSCALIA PRODUCCION,PIEZA,AY
7.5426246,PANNA COTTA DE LAVANDA PRODUCC,PIEZA,AY
11.5387033,PANNA COTTA DE LAVANDA,ORDEN,A5
11.0103087,RED VELVET TOSCALIA,ORDEN,A5
10.5938016,CREME BRULE TISANA LIMON,ORDEN,A20
0.0,AGUA CIEL MINERAL 750,PIEZA,B13
0.0,CIEL BLUE 750,PIEZA,MS
724.78,GLEN GRANT BOTELLA,PIEZA,B192
292.670025,TANQUERAY BOTELLA,BOTELLA,B192
389.360025,ZACAPA AMBAR BOTELLA,BOTELLA,B192
388.757175,DON JULIO BOTELLA,BOTELLA,B192
567.93,JW BLACK LABEL BOTELLA,BOTELLA,B192
404.7372,BULLDOG,BOTELLA,B192
154.790025,SKYY BOTELLA,ORDEN,B192
206.030025,APPLETON ESTATE BOTELLA,BOTELLA,B192
241.599975,ESPOLON BLANCO,BOTELLA,B192
40.7629372,GNOCCHI E COZZE,ORDEN,A5
49.2259769,CAFFÉ CORRETTO,COPA,B14
0.036,COBERTURA,GR,M0
128.7851863,MENU PAREJAS 1 (1)   (2)   (3),ORDEN,A5
166.7574477,MENU PAREJAS 2 (1) (2) (3) (4),ORDEN,A5
243.4905582,MENU PAREJAS 3 (1)  (2)  (3),ORDEN,A5
195.7024027,MENU PAREJAS 4 (1) (2) (3) (4),ORDEN,A5
239.07984,MENU PAREJAS 5 (1)  (2)  (3),ORDEN,A5
344.9141336,MENU PAREJAS 6 (1)  (2)  (3),ORDEN,A5
37.0689638,HENDRICK´S BASIL SMASH,COPA,B0
0.0,BELLINI DE FRESA 14 FEB,VASO,B0
0.0,***,ORDEN,A5
0.0,***,ORDEN,A5
0.0,***,ORDEN,A5
0.0,***,ORDEN,A5
0.0,***,ORDEN,A5
0.0,***,ORDEN,A5
1.1592488,PELLETS PRODUCCION CIBONO,PIEZA,A27
13.8871794,APLICAR PROMO BEBIDAS BURGUER,ORDEN,BP
58.0519752,PIZZA DE COTECCHINO,ORDEN,A5
16.0610829,APLICAR PROMO PANQ+1 CAFE,ORDEN,B19
32.1221657,APLICAR PROMO PANQ+2 CAFES,ORDEN,B19
5.4807,APLICAR PROMO PANQ+ PRENSA,ORDEN,B19
343.96,CHANDON DELICE,BOTELLA,ML
74.6268108,PULPOS ALLA CALABRESA CON GNOC,ORDEN,A5
0.0,JARRA FRUTTA Y SIDRA,JARRA,B0
16.25,PULPOS BABY,PIEZA,M5
1.0950714,JW WHITE WALKER,ML,MQ
57.1218894,JW WHITE WALKER,COPA,B10
52.954179,CARTOCCIO DE PESCADO CON FRUTO,ORDEN,A5
10.7606699,TARTA DE PERA PRODUCCION,ORDEN,AY
13.3390745,TARTA DE PERAS CARAMELIZADAS,ORDEN,A5
45.3579561,CACIUCCO DE MARISCOS,ORDEN,A5
148.4012801,PAMPANO A LA SALE,ORDEN,A5
36.5032992,SPAGHETTI SALMONE E MANDORLE,ORDEN,A5
108.5345659,LGO JW WHITE WALKER,COPA,B191
0.7617619,BAGUETTE RUSTICO,PIEZA,AY
0.7617619,BAGUETTE RUSTICO,PIEZA,MH
24.7009721,ESTOFADO DE CHAMORRO,PIEZA,AS
3.3184608,TRUFAS TOSCALIA,PIEZA,AS
0.046,PANQUE CHOCOLATE SUPERM,GR,M0
0.12879,CUBIERTOS INIX (NEGROS),PIEZA,MY
1.495,VASO 16 OZ CIBONO,PIEZA,MY
0.40896,TAPA PARA VASO 16 OZ CIBONO,PIEZA,MY
0.2456666,TAPA RAMIQUIN 2 OZ,PIEZA,MY
0.1102,PEPERONI,GR,M1
0.2816044,CASA MADERO ROSADO,ML,M!
7e-07,CHAMELIN,ML,M!
4.5652173,FOCACCIA PARA ANTIPASTI,ORDEN,AY
0.2354736,QUESO MENONITA,GR,M4
2.375,TE DALIA,GR,M8
8.3886942,TE DALIA,TAZA,B16
8.3886942,INFUSIONES DALIA,ORDEN,B19
191.319975,COTIDIANO,BOTELLA,V7
38.263995,COTIDIANO COPA,COPA,V16
0.2550933,COTIDIANO,ML,M!
0.0803172,SALSA DE TAMARINDO PARA TACOS,GR,AS
0.0602272,SALSA DE PIÑA Y HABANERO,GR,AS
17.603293,PASTEL DE CREPAS PRODUCCION,PIEZA,AS
17.603293,PASTEL DE CREPAS Y CHOCOLATE,ORDEN,A34
14.1493,FRAPPE MANGO MARACUYA,VASO,B19
27.9467322,SPAGHETTI AGLI OLIO GAMBERI,ORDEN,A28
15.1992931,TARTA DE MARACUYA,ORDEN,A34
0.2832,SALSAS NETO'S,GR,M0
70.8,SALSAS NETOS,PIEZA,A32
0.1775689,CASA MADERO MONTEVIÑA,ML,M!
2.3232798,PANQUE PARA PAN FRANCES PRODUC,PIEZA,A27
21.5575621,PAN FRANCES,ORDEN,A34
0.7441169,PASTISETAS CIBONO PRODUCCION,PIEZA,A27
4.3746326,FRUTA DE LA ESTACION BRUNCH,ORDEN,A28
1.0682371,GALLETAS CHOCO CHIPS 20GR PROD,PIEZA,A27
0.9270285,GALLETAS SUAVES 20GR PROD,PIEZA,A27
23.3463454,PRENSA FRANCESA INFUSION,ORDEN,B19
23.0456298,CALZONE DE SALMON,ORDEN,A5
22.7139104,PESCE GAMBERI,ORDEN,A5
27.9396391,SPAGHETTI E COZZE,ORDEN,A5
6.6328924,BUDIN PRODUCCION,ORDEN,AY
14.2880083,BUDIN TOSCALIA,ORDEN,A5
0.2068967,MALBEC FINCA LA NIDA,ML,M!
0.1412989,1492 BLANCO,ML,"M"""
0.14023,LAMBRUSCO AMABILE JOIELLO,ML,M$
0.1896556,MONTEPULCIANO D'ABRUZZO COLLEZ,ML,M!
0.1896556,MERLOT T.SICILIANE,ML,M!
142.2417,QUINTA HINOJAL,BOTELLA,V30
28.44834,QUINTA HINOJAL COPA,COPA,V31
155.172525,MALBEC FINCA LA NINA,BOTELLA,V30
31.034505,MALBAC FINCA LA NINA COPA,COPA,V31
105.974175,1492 BLANCO,BOTELLA,V30
21.194835,1492 BLANCO COPA,COPA,V31
105.1725,LAMBRUSCO AMABILE,BOTELLA,V30
21.0345,LAMBRUSCO AMABILE COPA,COPA,V31
142.2417,MONTEPULCIANO COLLEZIO,BOTELLA,V30
28.44834,MONTEPULCIANO COLEZZIO COPA,COPA,V31
142.2417,MERLOT T.SICILIANE,BOTELLA,V30
28.44834,MERLOT T.SICILIANE COPA,COPA,V31
9.3555773,CREME BRULEE LIMON PRODUCCION,PIEZA,MH
2.0259383,CAPELLI ARTESANAL PORCION 80GR,PIEZA,AY
2.0259383,CAPELLI ARTESANAL PORCION 80GR,PIEZA,MH
42.4421053,CAMARON PORCION 160GR,ORDEN,AY
42.4421053,CAMARON PORCION 160GR,PIEZA,MH
0.3793067,AVION DE JUGUETE,ML,M!
0.2816058,2V,ML,"M"""
0.8218444,CASA MADERO GRAN RESERVAS,ML,M!
46.3311916,PANINI JAMON 2X1,ORDEN,A37
70.6223106,PIZZA HAWAIANA 2X1,ORDEN,A37
67.217963,PIZZA MEXICANA 2X1,ORDEN,A37
16.3685706,LIMONADA PEPINO/CHIA 2X1,VASO,BP
44.6388973,PIZZA MARGARITA 2X1,ORDEN,A37
15.277894,LIMONADA JAM/CHIA/JEN 2X1,VASO,BP
109.5,CAPSULAS NESCAFE,PIEZA,M0
119.6609311,LASAGNA ABB,ORDEN,A112
124.6384283,ARRACHERA GRATINADA 10 MAY 19,ORDEN,A5
142.8375388,BRASATTO 10 MAY 19,ORDEN,A5
45.2940117,ENSALADA MEDITERRANEA ABB,ORDEN,A112
192.7312435,SALMON AL PESTO ABB,ORDEN,A112
57.1262573,SPAGHETTI POLPETTE ABB,ORDEN,A112
0.6813733,TANQUERAY SEVILLA,ML,MM
71.3017369,LGO TANQUERAY SEVILLA,COPA,B191
15.0,CREMITAS,PIEZA,M0
15.0,ARROZ CON LECHE,PIEZA,M0
15.0,CREMITA,PIEZA,A34
15.0,ARROZ CON LECHE,PIEZA,A35
14.8605909,UT CIABATTA DE CARNES FRIAS,ORDEN,A201
16.8914273,UT CIABATTA VEGETARIANA,ORDEN,A201
27.0993835,UT CIABATTA DE ROASTBEEF,ORDEN,A201
24.2073487,UT CIABATTA DE PORCHETTA,ORDEN,A201
34.3079232,UT BAGEL DE ENSALADA DE SALMON,ORDEN,A201
9.46,BAGEL COSTCO,PIEZA,M0
36.7064571,UT BAGEL DE PROSCIUTTO,ORDEN,A201
29.601194,UT BAGEL VEGETARIANA,ORDEN,A201
0.38637,UT PAQUETE,ORDEN,A201
4.9,JUGO JUMEX 200 ML,PIEZA,M0
5.9965116,BARRITA DE GRANOLA,PIEZA,M0
43.88,BIOXIDO DE TITANIO,PIEZA,M0
0.3793067,TROMPO,ML,M!
0.3693067,CHIARLO,ML,M!
284.480025,TROMPO DE JUGUETE,BOTELLA,V16
56.896005,TROMPO DE JUGUETE COPA,COPA,V16
306.8967,ROA CRIANZA,BOTELLA,V16
61.37934,ROA CRIANZA COPA,COPA,V16
0.4091956,ROA CRIANZA,ML,M!
276.980025,BARBERA D'ASTI CHIARLO,BOTELLA,V16
55.396005,BARBERA D'ASTI CHIARLO COPA,COPA,V16
67.24125,TRESOR BOTELLIN,PIEZA,M$
70.5778485,TRESOR BOTELLIN,COPA,V16
105.4735599,LGO BOYERO,COPA,B191
115.8187629,LGO PITZOMEL,COPA,B191
141.6817389,LGO CACHETON,BOTELLA,B191
1.03448,BOYERO,ML,MP
1.1494267,PITZOMEL,ML,MP
1.4367931,CACHETON,ML,MP
6.8753463,OSOBUCCO DE MAIALE 10 MAYO 19,ORDEN,A5
7.8626549,PANNA COTTA CARDAMOMO PRODUCCI,PIEZA,AS
65.1105508,MENU 5 DE MAYO,ORDEN,A5
90.5166666,APLICAR CERVEZAS 5 DE MAYO,ORDEN,B0
47.4424722,BOYERO COPA,COPA,B9
52.5696376,PITZOMEL COPA,COPA,B9
65.5011256,CACHETON COPA,COPA,B9
0.8034533,TOKI,ML,MQ
1.6450533,HIBIKI,ML,MQ
45.9702034,TOKI,COPA,B10
83.8422034,HIBIKI,COPA,B10
93.12,NEW YORK 400,PIEZA,M3
97.4,AGUJA NORTEÑA 500,PIEZA,M3
54.9,COSTILLA DE RIB EYE 500,PIEZA,M3
0.0540541,JITOMATE CHERRY BOLA,GR,M6
0.24,CALABAZA PATIPAN,GR,M6
0.1863636,RABANO SANDIA,GR,M6
249.9705293,MARIDAJE MEZCAL,ORDEN,A5
0.055,SALCHICHA PARA ASAR,GR,M1
0.069,ARROZ CRISTAL,GR,M0
9.8,CONDIMENTO PARA PAELLA,PIEZA,M0
0.138,CAMARON CRISTAL,GR,M5
0.15636,PIMIENTOS DEL PIQUILLO,GR,M0
108.3847309,NEW YORK DIA DEL PADRE,ORDEN,A5
156.051045,OAK + NEW YORK,ORDEN,A5
9.2408899,MINIBURGERS,PIEZA,A605
7.6400342,CHORIPAN,PIEZA,A605
0.1037158,COCHINITA PIBIL,GR,AS
0.0695455,ACHIOTE,GR,M0
9.5594195,BOLLITOS DE COCHINITA PIBIL,PIEZA,A605
6.9978896,KUSHIAGUE,PIEZA,A605
0.1995422,MALBEC ROSE CRISTOBAL 1492,ML,"M"""
45.0887373,CEREZAS JUBILE,ORDEN,A5
149.65665,1492 MALBEC ROSE,BOTELLA,V16
29.93133,1492 MALBEC ROSE COPA,COPA,V16
0.0,VINO PROMOCION,ORDEN,O3
0.082373,MORTADELA PERSONAL,GR,M1
27.2195145,LOMO DE CERDO/VINO/FRUTOS ROJO,ORDEN,A604
0.1075,LOMO DE CERDO,GR,M3
35.3428249,POLLO RELLENO DE NUEZ Y TOCINO,ORDEN,A604
50.4163172,PORK CHOP ROMERO Y MANZANA,ORDEN,A604
10.2768686,VOLOVAN DE MOUSSE DE SALMON,PIEZA,A601
10.0769153,CROQUETAS PROSCIUTTO/PAPA 3 PZ,ORDEN,A601
7.7731026,BRUSHQUETTAS EVENTOS 4 PZ,ORDEN,A601
9.6285173,ENSALADA CESAR,ORDEN,A602
0.0608421,ADEREZO CESAR SAMS,GR,M0
6.5387351,ENSALADA CON FRUTA,ORDEN,A602
12.3100087,ENSALADA DE ARANDANO,ORDEN,A602
